,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
6178,6179,1,1,1,5,5,5,5,4,3,5,4,4,4,1,4,3,4,6,1,2,1,1,5,2
6179,6180,2,3,6,3,4,4,5,4,4,4,2,4,4,1,4,2,5,6,1,1,1,3,2,4
6180,6181,2,2,7,4,4,4,5,5,5,5,4,5,4,1,4,3,5,6,3,401,2,2,8,0
6181,6182,2,2,7,4,4,4,4,4,4,4,4,4,4,1,5,5,5,6,3,401,2,2,8,1
6182,6183,2,4,6,4,3,3,3,4,3,4,3,3,4,0,4,4,4,6,16,5520,1,3,5,2
6183,6184,2,4,6,4,4,5,5,5,4,4,3,4,5,1,4,4,5,6,16,5520,1,3,5,2
6184,6185,1,1,1,5,5,5,3,4,5,5,3,4,5,0,5,5,5,6,14,1702,1,2,7,2
6185,6186,1,1,1,5,5,5,5,5,5,5,5,5,5,0,3,3,4,6,14,1702,2,2,8,1
6186,6187,2,2,1,3,3,4,3,3,4,4,2,3,5,0,3,3,3,6,6,701,2,2,8,0
6187,6188,1,1,6,4,4,4,4,4,4,4,4,4,4,0,3,4,4,6,6,701,1,2,7,3
6188,6189,1,1,1,4,4,4,4,4,5,4,3,3,4,0,4,3,4,6,7,5164,2,2,2,1
6189,6190,1,1,1,4,4,4,5,5,5,4,3,5,5,0,5,3,4,6,97,5006,2,2,3,1
6190,6191,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,3,4,6,5,512,2,2,9,2
6192,6193,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,6,5,508,2,2,9,3
6193,6194,2,2,1,4,5,4,4,4,4,4,4,3,4,0,3,4,4,6,6,701,2,2,3,1
6194,6195,1,1,6,5,5,5,5,5,5,4,3,3,5,0,4,3,4,6,9,855,1,3,3,3
6195,6196,2,4,1,3,3,5,5,5,5,3,4,5,5,1,5,5,5,6,1,3,2,2,4,5
6196,6197,2,4,1,4,4,5,5,5,3,3,3,4,4,1,5,5,5,6,1,3,2,4,5,2
6197,6198,2,4,1,3,4,4,5,4,4,3,3,4,4,1,4,3,5,6,1,3,2,4,5,1
6198,6199,2,4,6,4,3,4,4,4,3,3,4,4,3,0,3,4,4,6,1,1,1,2,4,3
6199,6200,1,1,6,5,5,5,4,4,3,4,2,4,5,0,4,3,4,6,1,4,1,3,3,1
6200,6201,1,1,1,5,5,5,5,5,5,5,5,5,4,1,5,5,5,6,1,19,2,2,3,2
6201,6202,2,2,4,4,3,5,4,4,4,3,4,4,4,1,4,4,4,6,1,19,2,2,9,3
6202,6203,2,4,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,1,4,1,1,4,1
6203,6204,1,1,1,3,3,4,4,4,4,3,3,4,2,0,2,2,3,6,1,21,1,1,8,0
6204,6205,2,4,1,4,4,4,4,4,4,4,4,3,4,0,3,4,4,6,1,4,2,2,9,5
6205,6206,2,2,1,4,5,5,5,4,5,5,5,5,5,0,4,4,4,6,6,701,2,2,3,2
6206,6207,2,2,1,4,4,4,3,4,4,4,4,5,4,0,4,4,4,6,6,701,2,2,7,1
6207,6208,2,2,5,4,4,3,4,5,5,3,4,3,5,1,5,4,4,6,6,701,1,3,7,3
6208,6209,2,2,3,5,4,5,4,5,5,5,2,3,5,0,4,4,4,6,97,5009,2,2,7,1
6209,6210,2,2,1,5,5,5,5,5,5,5,5,5,5,0,4,5,5,6,5,504,2,1,9,3
6210,6211,2,3,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,6,5,504,2,2,8,0
6211,6212,2,2,6,4,3,5,4,3,3,2,1,3,3,0,4,3,3,6,1,67,1,1,2,5
6212,6213,1,1,7,4,5,5,5,5,5,5,4,3,5,1,5,4,5,6,14,1759,2,2,8,1
6213,6214,1,1,7,3,5,5,5,4,5,3,3,4,5,1,5,3,5,6,97,5007,2,2,8,2
6214,6215,2,4,6,4,5,5,4,4,4,4,4,4,5,1,5,5,5,6,11,1161,1,3,2,2
6215,6216,2,4,7,4,5,5,4,5,5,3,3,5,4,1,5,4,5,6,1,1,2,2,8,1
6216,6217,2,2,4,3,3,3,3,3,3,3,3,3,3,0,3,4,4,6,1,42,2,2,3,1
6217,6218,1,1,1,3,4,4,4,4,3,4,3,4,4,0,4,3,4,6,1,1,2,2,3,1
6218,6219,2,4,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,6,1,42,2,2,1,3
6219,6220,1,1,5,3,3,3,2,4,3,4,4,3,2,0,3,5,3,6,1,3,2,2,9,1
6220,6221,2,2,1,4,4,5,5,5,4,4,4,4,4,0,4,4,4,6,1,3,2,2,8,0
6221,6222,1,1,5,3,4,4,2,3,4,3,4,3,3,0,3,4,3,6,1,3,2,1,3,1
6222,6223,1,1,1,5,4,4,3,4,4,4,3,4,4,0,3,3,4,6,1,30,1,2,3,4
6223,6224,2,4,5,4,4,4,4,4,4,4,4,4,4,1,3,5,5,6,1,31,1,2,3,1
6225,6226,2,2,1,4,4,4,5,5,3,4,4,5,4,0,4,4,4,6,1,1,1,2,1,1
6226,6227,1,1,1,4,5,5,5,4,4,5,3,4,4,1,4,4,4,6,7,5164,2,3,2,1
6227,6228,2,2,1,4,5,5,4,4,4,5,3,3,5,1,5,4,5,6,7,5164,1,2,8,1
6228,6229,1,1,1,4,4,3,2,3,4,4,3,3,5,0,3,4,3,6,7,5001,2,2,5,1
6230,6231,1,1,1,4,4,4,4,5,5,4,4,4,5,0,4,4,4,6,6,701,2,2,3,1
6231,6232,2,4,1,4,4,4,5,5,4,5,3,5,4,1,5,4,4,6,6,701,2,2,3,1
6232,6233,2,3,1,4,4,4,4,4,4,4,4,4,4,0,3,4,4,6,6,701,1,2,3,1
6233,6234,1,1,1,5,5,5,5,5,5,3,3,4,5,0,5,4,5,6,97,5009,2,2,3,1
6234,6235,2,4,1,4,5,5,5,5,5,5,4,3,5,0,5,4,5,6,14,1702,2,1,8,0
6235,6236,2,4,4,3,4,4,4,4,5,5,4,4,4,0,3,4,4,6,14,1703,1,2,7,3
6236,6237,1,1,1,4,4,4,4,4,4,4,3,3,4,0,4,4,4,6,5,504,2,2,9,3
6237,6238,1,1,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,6,5,508,2,2,4,0
6238,6239,2,4,7,3,4,3,5,5,5,4,5,5,2,1,4,2,4,6,1,8,2,2,8,1
