,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
10473,10474,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,14,1701,1,2,4,2
10843,10844,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,9,842,2,2,12,5
10911,10912,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,14,1709,2,2,7,0
11032,11033,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,701,2,2,2,4
11042,11043,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,5
11043,11044,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,9,2
11053,11054,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,2
11165,11166,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,15,5536,2,2,7,1
11173,11174,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,52,2,2,4,2
11376,11377,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,15,5540,2,2,3,2
11378,11379,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,15,5536,1,3,3,1
11391,11392,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,6,772,1,3,1,2
11392,11393,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,15,5540,2,2,8,1
11394,11395,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,15,5540,1,3,1,2
11410,11411,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,402,2,2,12,2
11466,11467,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,2,4,3
11671,11672,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1001,2,3,6,4
11801,11802,1,1,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,14,1702,2,9,8,1
11916,11917,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,207,1,2,3,2
