,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1362,1363,2,4,6,1,0,1,1,1,0,0,0,0,0,0,1,1,1,11,5,501,1,2,2,1
1367,1368,2,4,6,0,1,0,1,0,0,0,0,0,1,0,1,1,1,11,13,1524,1,3,2,2
1383,1384,2,2,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11,14,1752,1,2,7,2
1384,1385,2,4,6,1,0,1,0,0,0,1,0,0,1,0,1,0,1,11,14,1701,1,3,2,1
1385,1386,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5403,1,3,7,2
1387,1388,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,15,5037,1,3,7,2
1388,1389,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,15,5037,1,2,7,3
1389,1390,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,5403,1,1,7,5
1392,1393,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,4,402,1,2,12,1
1398,1399,1,1,6,0,1,1,0,0,1,0,0,0,0,0,0,0,1,11,10,1006,1,4,2,2
1399,1400,2,2,6,0,1,1,1,0,0,0,0,0,1,0,1,0,1,11,12,1303,1,4,2,3
1401,1402,2,2,6,0,1,1,1,0,0,0,0,1,1,0,0,0,1,11,12,1341,1,4,2,3
1403,1404,1,1,6,0,1,1,1,0,0,1,0,0,1,0,0,0,0,11,9,814,1,4,2,2
1407,1408,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,11,4,402,1,3,5,4
1412,1413,2,4,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,11,16,5753,1,2,7,2
1413,1414,2,4,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,11,8,603,1,3,5,5
1416,1417,2,4,6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,11,9,804,1,3,1,4
1423,1424,1,1,6,1,1,1,1,0,1,0,1,0,1,0,1,0,1,11,9,851,1,2,5,1
