,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
1681,1682,2,3,4,5,3,5,5,5,5,3,4,4,4,0,4,4,4,11,2,215,2,3,9,1
1696,1697,2,2,4,4,4,5,5,5,5,5,4,4,4,0,4,4,5,11,2,202,2,2,12,1
1717,1718,2,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,6,701,1,9,4,1
1740,1741,1,1,4,4,5,3,3,4,4,4,3,5,4,0,4,4,4,11,7,5001,1,2,2,2
1791,1792,2,2,4,5,3,5,4,5,5,4,3,4,4,0,4,5,4,11,6,759,2,2,8,1
1793,1794,2,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,3,401,2,2,3,1
1794,1795,1,1,4,4,3,4,4,3,3,5,4,4,5,0,4,3,4,11,3,401,2,1,12,1
1825,1826,1,1,4,3,2,3,3,3,3,3,3,3,3,0,3,3,3,11,3,401,2,1,4,2
1864,1865,2,2,4,4,5,4,3,4,4,4,4,5,5,0,4,4,4,11,2,209,1,2,7,2
1865,1866,2,3,4,3,3,3,4,3,3,3,4,4,4,1,4,4,4,11,2,222,2,2,7,1
1869,1870,2,3,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,11,2,201,2,2,7,1
1870,1871,1,1,4,4,4,4,4,4,4,4,4,4,4,1,5,5,5,11,2,215,2,2,3,1
1872,1873,1,1,4,4,4,4,4,4,3,4,3,2,5,0,4,4,4,11,2,321,2,2,7,1
1878,1879,2,2,4,4,2,4,4,2,4,4,4,3,4,0,3,4,3,11,2,215,2,2,5,2
1882,1883,2,3,4,2,4,4,4,4,4,4,4,4,4,0,4,4,4,11,2,209,2,2,4,1
1883,1884,2,4,4,4,4,4,4,5,4,4,4,4,5,0,4,4,4,11,2,201,2,2,12,1
1889,1890,2,2,4,5,5,5,5,5,3,4,4,4,4,0,4,4,4,11,2,211,2,3,5,1
1890,1891,1,1,4,5,5,5,5,5,5,5,5,4,5,1,5,5,5,11,2,209,2,2,5,1
1891,1892,2,4,4,4,4,4,4,4,4,3,3,3,4,0,4,4,4,11,2,232,2,2,3,1
1892,1893,2,3,4,4,4,4,4,5,3,4,4,5,4,0,4,4,4,11,2,201,2,2,3,2
1904,1905,1,1,4,4,4,4,4,4,4,4,3,3,5,0,4,4,4,11,2,321,2,2,5,1
1912,1913,1,1,4,4,4,4,4,5,4,4,4,4,4,0,4,4,4,11,2,220,2,2,8,1
1919,1920,2,3,4,4,4,4,3,4,4,4,3,3,4,0,4,4,4,11,2,203,1,9,7,2
1925,1926,2,2,4,4,2,4,3,4,4,3,4,3,4,0,4,4,4,11,2,201,1,2,3,1
1933,1934,2,3,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,2,201,1,2,3,1
1937,1938,2,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,11,2,201,2,4,2,2
1955,1956,2,2,4,4,5,2,4,5,2,5,4,4,5,0,3,3,4,11,2,218,1,2,7,1
2068,2069,1,1,4,4,4,4,4,5,3,3,2,3,3,0,4,3,3,10,6,701,2,2,3,1
2098,2099,2,2,4,4,4,4,4,4,4,4,3,4,4,0,4,4,4,10,3,401,2,2,12,1
2232,2233,2,4,4,4,4,3,4,5,3,3,4,4,4,1,5,4,4,10,1,5,2,2,1,1
2235,2236,1,1,4,4,4,5,5,4,4,3,4,4,4,0,4,4,4,10,1,1,1,2,1,1
2240,2241,2,2,4,4,3,4,5,5,3,4,4,4,4,0,4,4,4,10,1,1,2,2,12,1
2265,2266,2,4,4,3,3,3,4,4,4,4,4,3,3,1,5,3,4,10,1,18,2,4,12,1
2284,2285,2,4,4,3,5,5,5,5,4,4,4,4,5,0,4,5,5,10,1,2,1,2,4,2
2286,2287,2,4,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,1,42,2,2,3,1
2288,2289,2,2,4,2,2,3,3,3,3,3,3,3,3,0,3,3,3,10,1,2,2,4,6,2
2289,2290,2,4,4,5,3,4,5,5,5,3,4,4,4,1,4,4,5,10,1,2,2,2,7,4
2291,2292,2,2,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,1,35,1,4,5,1
2296,2297,1,1,4,4,5,4,5,5,4,4,3,4,4,1,4,4,4,10,6,701,1,1,8,9
2303,2304,1,1,4,5,5,5,3,1,1,2,1,2,5,0,3,3,2,10,14,1702,1,2,7,1
2312,2313,2,4,4,4,5,5,5,3,3,4,5,5,4,0,4,4,4,10,1,17,2,1,3,2
2313,2314,2,4,4,3,3,3,4,3,3,3,3,5,5,0,4,4,4,10,1,68,2,2,3,3
2319,2320,1,1,4,4,4,4,4,5,4,3,3,4,4,1,5,4,5,10,1,12,1,1,9,3
2377,2378,2,4,4,5,5,5,4,5,5,5,3,5,5,1,5,4,5,10,6,701,1,2,8,1
2434,2435,1,1,4,4,4,4,4,4,4,4,3,3,4,0,4,3,4,10,5,501,2,2,12,2
2464,2465,1,1,4,5,3,5,5,5,5,4,2,3,5,1,4,4,5,10,14,1703,1,1,8,1
2483,2484,1,1,4,4,3,4,5,4,3,4,4,4,4,1,5,5,5,10,6,701,1,2,8,0
2488,2489,1,1,4,5,5,3,5,4,4,4,4,3,4,0,4,4,5,10,14,1703,1,2,3,3
2511,2512,1,1,4,5,5,5,5,5,5,5,3,5,5,1,5,4,5,10,6,701,2,1,8,0
2552,2553,2,2,4,5,5,3,2,4,5,5,4,4,5,0,4,3,4,10,2,218,1,2,9,2
2553,2554,1,1,4,5,5,5,5,5,5,5,5,4,5,1,5,5,5,10,2,202,2,3,5,1
2556,2557,2,2,4,3,4,4,3,4,4,4,3,3,4,0,4,4,4,10,2,212,1,2,6,1
2562,2563,2,2,4,3,3,3,4,4,3,3,2,1,2,0,3,4,2,10,5,501,2,9,6,2
2563,2564,2,2,4,4,4,4,4,4,4,4,3,4,4,0,4,3,4,10,2,202,2,2,3,2
2564,2565,2,3,4,4,4,4,4,4,5,5,4,4,5,0,4,4,4,10,5,507,2,2,9,2
2569,2570,1,1,4,5,5,4,3,5,3,3,3,2,5,0,3,4,3,10,2,201,2,2,3,1
2572,2573,1,1,4,4,5,4,3,4,3,4,3,3,4,0,4,3,4,10,2,234,2,2,12,1
2583,2584,2,2,4,5,5,5,5,5,5,5,5,5,5,0,4,4,4,10,2,202,2,2,12,1
2584,2585,1,1,4,5,5,5,5,5,5,5,5,5,5,0,4,3,4,10,2,202,2,2,5,1
2586,2587,1,1,4,5,5,5,3,5,5,3,4,5,5,0,5,5,5,10,2,220,2,2,5,2
2588,2589,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,10,2,218,2,1,7,2
2591,2592,1,1,4,3,3,4,3,4,4,4,3,4,4,0,4,4,4,10,2,205,1,2,1,1
2599,2600,2,4,4,4,5,5,4,4,3,4,4,4,4,0,4,4,4,10,2,202,1,3,3,2
2600,2601,1,1,4,5,5,5,4,5,4,5,4,5,5,0,4,5,5,10,2,215,2,2,2,1
2606,2607,1,1,4,4,4,3,3,4,4,4,3,4,4,0,4,4,4,10,5,504,2,3,3,1
2613,2614,2,3,4,5,4,4,4,5,4,4,3,3,5,0,3,4,3,10,2,209,2,2,2,1
2615,2616,2,4,4,5,5,5,5,3,5,5,4,5,5,0,4,4,3,10,2,209,2,4,7,1
2616,2617,1,1,4,5,5,5,4,5,5,5,5,5,5,1,5,5,5,10,2,201,2,2,3,1
2617,2618,2,4,4,4,5,4,4,4,4,4,3,4,4,0,4,4,4,10,2,224,2,1,4,2
2621,2622,2,4,4,3,5,5,4,5,3,4,3,5,5,0,4,4,4,10,2,208,2,2,4,1
2623,2624,2,3,4,4,4,4,4,3,4,4,3,3,5,0,4,4,3,10,2,202,2,2,4,2
2626,2627,2,4,4,4,3,5,5,1,5,4,5,3,5,1,4,5,4,10,2,218,2,2,4,1
2627,2628,2,2,4,4,4,4,4,4,4,4,5,4,3,0,4,4,4,10,5,505,2,2,6,3
2632,2633,2,4,4,4,5,4,4,5,5,5,5,4,5,1,5,5,5,10,2,201,2,2,3,1
2634,2635,2,3,4,4,4,4,4,4,4,4,4,4,4,0,4,5,5,10,2,256,1,2,1,1
2638,2639,1,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,10,2,228,1,1,7,1
2640,2641,2,4,4,5,5,5,5,5,5,5,5,5,5,0,4,5,5,10,2,228,2,1,7,2
2643,2644,2,4,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,2,207,2,2,7,2
2651,2652,1,1,4,5,5,5,5,5,5,5,4,4,5,1,5,5,5,10,5,519,1,2,4,2
2652,2653,1,1,4,4,3,3,3,5,4,3,4,3,4,0,4,4,4,10,5,502,2,2,8,0
2653,2654,1,1,4,5,5,5,5,5,5,5,5,5,5,1,5,4,5,10,5,503,2,2,9,4
2657,2658,1,1,4,4,4,4,4,4,4,4,3,3,4,0,4,4,4,10,2,240,2,2,4,2
2659,2660,2,4,4,5,5,5,5,5,5,5,4,5,5,1,5,5,5,10,2,205,2,4,4,1
2661,2662,2,4,4,5,3,5,5,5,5,5,5,5,5,0,5,5,4,10,2,218,2,2,7,1
2665,2666,1,1,4,5,5,5,5,5,5,5,5,5,5,1,5,3,5,10,2,202,2,2,2,2
2671,2672,2,4,4,5,5,5,5,5,5,5,5,5,5,1,5,5,5,10,2,218,1,2,5,1
2672,2673,1,1,4,4,4,3,4,4,4,4,3,4,5,0,4,3,4,10,2,201,2,4,3,1
2684,2685,2,3,4,4,4,5,5,5,4,4,4,4,4,0,4,4,4,10,2,201,2,2,7,2
