,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
7711,7712,1,1,1,5,5,4,5,5,4,5,2,3,5,0,4,4,4,5,2,228,1,2,7,2
2863,2864,1,1,1,4,3,4,4,4,4,4,3,4,4,0,4,4,4,10,5,501,2,2,12,2
6247,6248,2,3,1,4,4,4,4,4,5,5,3,5,4,1,5,5,5,6,1,7,1,2,7,4
10001,10002,1,1,1,3,4,3,5,4,5,4,3,4,5,1,5,4,5,2,97,5004,2,2,8,1
10719,10720,1,1,1,5,5,5,2,4,3,4,2,3,4,0,4,3,4,2,2,274,2,2,8,1
8178,8179,1,1,1,4,5,5,4,4,5,4,3,4,5,1,5,5,5,4,97,5141,2,2,5,1
850,851,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,12,97,5190,2,2,7,1
3445,3446,1,1,1,1,3,3,3,5,4,5,3,3,4,0,3,3,3,9,6,701,2,2,3,3
11731,11732,1,1,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,1,2,223,2,2,5,3
8538,8539,1,1,1,5,4,5,5,5,5,5,5,5,5,1,5,5,5,4,2,201,2,2,3,1
11554,11555,2,2,1,4,4,4,4,4,4,4,4,4,4,0,3,3,3,1,5,501,1,2,3,1
5694,5695,1,1,1,4,3,4,4,4,4,4,3,4,3,0,4,3,4,7,1,7,1,2,5,3
1208,1209,2,2,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,11,4,402,1,3,2,1
2029,2030,1,1,1,2,4,5,3,4,4,4,4,4,4,0,4,4,4,11,1,81,1,2,7,4
8649,8650,1,1,1,4,4,4,4,4,4,4,3,4,4,0,4,4,5,4,2,202,2,3,9,2
2298,2299,1,1,1,4,4,5,5,5,5,5,5,5,5,0,4,5,5,10,6,701,2,2,8,1
735,736,1,1,1,5,4,4,4,4,4,4,3,3,4,1,5,4,4,12,9,813,2,2,3,4
11075,11076,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,3,401,2,2,9,2
3694,3695,2,2,1,4,4,4,3,4,4,4,3,4,4,0,3,3,3,9,2,202,2,2,11,1
9282,9283,1,1,1,5,4,5,5,5,5,4,4,5,5,0,5,3,5,3,9,802,1,3,2,4
1618,1619,1,1,1,4,3,4,4,5,4,3,4,4,4,0,4,4,4,11,5,501,1,1,8,0
6639,6640,1,1,1,4,4,4,4,4,3,3,4,3,4,0,4,3,4,6,2,218,1,2,4,2
10129,10130,2,4,1,3,4,3,5,4,4,4,4,3,4,1,5,3,4,2,1,9,2,2,8,1
3789,3790,1,1,1,5,5,5,5,5,4,5,5,4,5,0,5,5,5,9,2,209,2,2,3,2
10587,10588,2,3,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,2,2,202,1,1,12,3
2317,2318,2,4,1,3,2,3,5,5,3,3,4,3,3,1,5,3,3,10,1,2,2,4,4,3
9047,9048,1,1,1,4,4,3,4,4,3,3,3,3,4,0,4,4,4,3,3,401,1,1,3,2
10352,10353,1,1,1,5,5,4,4,4,5,3,3,4,4,1,5,4,4,2,6,701,2,2,12,1
2156,2157,1,1,1,4,3,4,4,4,4,4,3,4,4,0,4,4,4,10,1,2,1,2,3,3
4793,4794,1,1,1,4,4,5,5,5,4,4,4,4,4,0,4,4,4,8,2,201,2,2,3,1
3987,3988,2,4,1,5,5,4,3,4,4,5,3,4,5,0,5,5,5,9,5,501,1,2,4,2
1032,1033,1,1,1,5,5,4,4,5,4,3,2,3,4,1,4,4,4,12,2,212,2,2,7,1
6169,6170,1,1,1,4,4,4,4,4,4,4,3,4,4,0,4,4,4,6,3,401,1,2,4,5
8274,8275,1,1,1,5,5,5,4,5,5,5,5,5,5,1,5,3,5,4,5,501,1,2,3,2
8656,8657,1,1,1,3,5,5,3,3,4,4,5,3,5,0,5,4,4,4,2,242,1,3,7,2
6594,6595,1,1,1,4,3,3,3,3,3,3,4,4,4,0,3,5,3,6,2,229,1,2,2,3
9514,9515,1,1,1,4,4,4,4,4,5,4,5,5,5,0,4,4,4,3,5,503,2,2,4,1
3255,3256,2,3,1,4,5,5,5,5,5,5,4,4,5,0,5,5,5,9,4,402,2,2,2,1
6419,6420,1,1,1,5,3,4,5,4,3,4,4,3,4,0,3,4,4,6,5,501,2,3,5,1
11519,11520,1,1,1,5,5,4,4,4,4,3,3,4,4,0,4,5,4,1,5,501,1,2,7,4
11196,11197,1,1,1,4,4,4,4,4,4,3,3,4,4,1,5,4,4,1,3,401,2,2,12,1
7091,7092,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,2,202,2,2,8,1
7630,7631,1,1,1,5,5,5,3,3,3,4,5,5,5,0,3,4,3,5,2,203,1,2,12,2
5913,5914,1,1,1,4,4,4,4,4,3,3,4,4,4,0,3,4,4,7,2,231,1,2,8,1
2255,2256,2,4,1,4,3,4,4,4,5,4,3,4,4,0,4,4,4,10,3,401,2,2,3,3
5351,5352,1,1,1,5,5,4,4,5,4,4,3,3,5,1,5,4,5,7,97,5047,1,3,2,1
7016,7017,2,2,1,4,4,5,5,5,5,5,4,4,5,1,5,5,5,5,14,1702,2,2,3,1
3458,3459,2,2,1,5,5,5,5,5,5,5,4,4,5,1,5,5,5,9,10,1002,2,3,12,1
3973,3974,1,1,1,5,4,5,4,5,4,4,3,4,5,0,4,5,5,9,2,236,2,2,8,1
3126,3127,2,3,1,3,3,5,5,4,4,4,3,4,4,0,4,4,4,9,1,1,1,1,7,4
2046,2047,1,1,1,1,4,5,4,4,4,4,4,4,4,1,5,3,4,10,3,401,2,1,9,4
7961,7962,2,2,1,4,4,4,3,4,4,4,4,4,4,0,4,4,4,5,3,401,2,1,4,2
6750,6751,1,1,1,5,5,5,3,5,3,5,4,3,5,0,5,4,4,6,7,5531,2,2,12,2
6014,6015,1,1,1,5,5,3,5,5,5,4,3,4,5,0,5,4,5,6,8,608,2,3,1,2
7105,7106,1,1,1,5,5,4,4,4,5,5,5,5,5,1,4,5,5,5,7,5001,1,2,4,3
10340,10341,2,3,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,2,5,501,2,2,12,3
785,786,1,1,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,12,7,5024,1,1,8,0
4373,4374,2,4,1,4,5,4,5,4,5,4,5,5,5,0,4,5,5,8,9,855,1,3,5,4
3937,3938,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,9,8,609,2,2,2,1
7437,7438,2,2,1,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,14,1703,1,1,7,1
1888,1889,1,1,1,3,3,4,3,4,4,4,4,4,4,0,4,5,5,11,2,211,2,2,3,1
2455,2456,1,1,1,4,4,4,4,4,5,5,3,5,5,1,5,3,5,10,9,824,2,3,5,4
10934,10935,2,4,1,5,4,4,4,4,5,3,5,5,5,0,4,4,5,2,1,13,2,2,8,1
1960,1961,1,1,1,4,4,3,4,5,4,3,3,4,4,0,4,4,4,11,2,321,1,2,2,1
2155,2156,2,2,1,3,4,4,3,4,4,4,3,4,3,0,4,4,4,10,1,2,1,2,3,4
2790,2791,2,2,1,3,3,4,3,4,4,3,3,4,4,0,4,4,4,10,3,401,1,2,8,1
9641,9642,1,1,1,4,4,4,4,4,4,4,4,3,4,0,4,4,4,3,2,201,2,2,7,2
3903,3904,1,1,1,3,4,4,4,4,3,3,3,4,4,0,4,3,4,9,3,401,2,1,4,1
7355,7356,2,2,1,5,5,5,4,5,5,5,3,4,5,1,5,4,5,5,97,5521,2,2,8,1
6115,6116,2,2,1,4,4,5,5,4,4,5,4,5,5,0,4,4,4,6,1,3,1,2,3,2
1861,1862,1,1,1,4,4,4,3,4,4,4,4,3,4,0,4,4,4,11,2,215,2,1,7,1
5547,5548,1,1,1,3,3,4,4,4,4,3,3,3,4,0,3,3,3,7,2,205,2,2,1,2
2214,2215,2,3,1,4,4,4,4,5,5,5,4,4,5,1,4,5,4,10,5,501,1,2,4,0
3520,3521,1,1,1,4,4,4,3,4,4,4,2,4,4,0,3,3,3,9,5,501,2,2,9,4
5601,5602,1,1,1,5,5,5,5,5,5,5,4,4,5,0,4,4,5,7,2,204,1,9,8,0
3270,3271,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,4,5,9,3,401,2,1,4,1
4606,4607,1,1,1,5,4,4,3,4,5,5,5,3,5,0,4,3,4,8,2,202,2,3,5,1
11074,11075,1,1,1,5,5,4,4,4,5,5,5,5,5,1,5,5,5,1,3,401,2,1,9,4
3105,3106,1,1,1,4,5,4,3,5,4,4,3,4,4,1,5,3,5,9,7,5001,2,2,8,1
5348,5349,1,1,1,5,5,5,5,4,4,4,4,5,5,0,5,4,5,7,14,1761,2,2,5,1
10577,10578,1,1,1,4,4,4,4,5,4,4,4,4,4,0,4,4,4,2,5,501,2,2,12,2
199,200,1,1,1,5,5,5,5,5,4,4,4,4,4,0,4,4,4,12,3,401,1,2,7,2
8111,8112,1,1,1,5,5,5,4,4,5,5,5,4,4,1,5,5,5,4,5,501,2,1,9,3
11834,11835,1,1,1,4,4,5,5,5,5,5,3,5,5,0,4,3,4,1,2,234,1,1,10,5
1683,1684,1,1,1,5,5,5,5,5,5,5,5,5,5,0,5,4,5,11,2,209,1,2,6,1
10201,10202,1,1,1,5,5,3,5,5,5,5,5,5,4,1,5,5,5,2,1,3,2,2,8,1
1324,1325,1,1,1,5,5,5,5,5,5,5,3,3,3,1,5,3,5,11,97,6371,1,2,5,1
7528,7529,1,1,1,4,4,4,3,4,4,4,4,2,4,0,4,4,4,5,2,215,1,1,12,2
5593,5594,1,1,1,5,5,5,5,5,5,5,4,5,4,0,4,4,4,7,5,511,2,2,5,2
7312,7313,1,1,1,5,5,5,5,5,5,4,4,4,5,1,5,3,5,5,4,402,1,2,1,2
5337,5338,2,2,1,4,4,4,4,4,4,4,4,4,4,0,4,4,4,7,4,402,2,2,8,1
10086,10087,2,4,1,4,4,4,4,4,4,3,4,3,4,0,4,4,4,2,1,2,1,2,3,2
6726,6727,1,1,1,5,5,4,5,5,5,5,3,3,5,0,4,4,4,6,5,501,1,2,4,1
7688,7689,1,1,1,3,3,4,4,5,4,3,3,4,4,0,3,1,4,5,5,501,1,2,4,2
2999,3000,1,1,1,4,4,4,4,4,4,3,2,3,3,0,4,4,5,10,2,201,1,2,3,2
4210,4211,1,1,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,8,3,401,1,2,5,2
7991,7992,2,2,1,4,3,5,5,5,5,5,5,5,5,1,5,5,5,5,1,7,2,1,9,4
1871,1872,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,11,2,215,1,1,3,1
7149,7150,2,4,1,4,5,5,5,4,4,3,3,4,4,0,4,4,4,5,3,401,1,2,2,1
1828,1829,2,4,1,5,5,5,5,4,4,4,3,4,5,1,5,4,4,11,14,1701,2,2,5,2
