,NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q13a11,q13a12,q13a13,q13a14,chasu,nat,city,sex,edu,job,age
3548,3549,2,2,6,5,5,5,5,4,4,3,2,3,5,0,4,4,5,9,97,5026,1,3,2,1
11638,11639,1,1,6,5,3,3,2,4,4,4,3,3,5,1,3,4,4,1,97,5055,1,3,2,3
8669,8670,2,3,6,4,5,5,4,5,5,5,5,5,5,0,4,5,5,4,2,242,1,2,12,2
7269,7270,1,1,6,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,8,601,2,3,2,2
8650,8651,1,1,6,4,4,4,3,4,4,3,3,3,5,0,4,4,4,4,2,202,2,3,6,1
6710,6711,2,4,6,5,4,4,4,4,5,4,3,3,4,1,5,4,5,6,12,1329,1,3,3,3
7827,7828,1,1,6,4,4,4,4,4,4,4,4,4,4,0,4,3,5,5,13,1502,1,3,4,2
10851,10852,1,1,6,2,3,3,4,4,3,2,2,4,4,0,4,3,3,2,3,401,1,2,3,1
3518,3519,2,2,6,4,4,4,4,4,3,4,3,4,4,0,4,4,4,9,14,1704,1,2,3,2
7178,7179,2,4,6,3,3,4,4,4,4,4,3,3,4,0,4,4,4,5,1,68,1,2,12,5
6774,6775,2,4,6,5,5,5,4,5,4,4,4,4,5,1,5,5,5,6,16,5634,1,3,2,1
1486,1487,2,4,6,5,5,5,5,5,5,5,5,5,5,1,5,4,5,11,15,5037,2,1,7,2
9826,9827,2,2,6,5,4,4,4,4,5,4,4,3,5,0,4,4,4,3,4,402,1,2,2,4
4949,4950,1,1,6,4,5,4,3,4,4,4,2,4,5,0,5,3,5,8,16,5031,1,3,3,2
6758,6759,1,1,6,4,5,4,4,4,5,5,4,5,5,1,5,5,5,6,10,1002,1,2,5,1
7373,7374,1,1,6,5,5,3,3,4,4,4,1,4,5,0,4,3,4,5,11,1101,1,3,5,3
4404,4405,1,1,6,4,4,4,4,3,4,3,3,4,5,1,5,3,5,8,4,402,1,2,5,3
1829,1830,2,2,6,4,5,5,3,5,5,5,4,4,5,1,5,5,5,11,16,5520,1,2,12,1
11219,11220,2,4,6,3,5,5,5,5,5,5,5,5,5,1,5,5,5,1,12,1301,1,2,2,2
10409,10410,2,4,6,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,97,5560,1,3,2,3
2385,2386,1,1,6,4,4,4,4,4,4,4,4,4,4,0,4,3,4,10,3,401,1,2,7,2
10894,10895,1,1,6,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,9,886,1,2,6,2
